center,left,right,steering,throttle,brake,speed,roll
IMG/center_2016_12_01_13_36_31_371.jpg, IMG/left_2016_12_01_13_36_31_371.jpg, IMG/right_2016_12_01_13_36_31_371.jpg,0.1383082,0.9855326,0,30.1856,0.99163068
IMG/center_2016_12_01_13_36_31_472.jpg, IMG/left_2016_12_01_13_36_31_472.jpg, IMG/right_2016_12_01_13_36_31_472.jpg,0.1383082,0.9855326,0,30.186,0.538506877
IMG/center_2016_12_01_13_36_31_574.jpg, IMG/left_2016_12_01_13_36_31_574.jpg, IMG/right_2016_12_01_13_36_31_574.jpg,0.1383082,0.9855326,0,30.18613,0.233607071
IMG/center_2016_12_01_13_36_31_675.jpg, IMG/left_2016_12_01_13_36_31_675.jpg, IMG/right_2016_12_01_13_36_31_675.jpg,0.1287396,0.9855326,0,30.18646,0.317706724
IMG/center_2016_12_01_13_36_31_777.jpg, IMG/left_2016_12_01_13_36_31_777.jpg, IMG/right_2016_12_01_13_36_31_777.jpg,0.01391724,0.9855326,0,30.18676,0.947086478
IMG/center_2016_12_01_13_36_32_283.jpg, IMG/left_2016_12_01_13_36_32_283.jpg, IMG/right_2016_12_01_13_36_32_283.jpg,0.05219137,0.9855326,0,30.18599,0.503225542
IMG/center_2016_12_01_13_36_32_384.jpg, IMG/left_2016_12_01_13_36_32_384.jpg, IMG/right_2016_12_01_13_36_32_384.jpg,0.100034,0.9855326,0,30.18539,0.28216611
IMG/center_2016_12_01_13_36_32_486.jpg, IMG/left_2016_12_01_13_36_32_486.jpg, IMG/right_2016_12_01_13_36_32_486.jpg,0.1670138,0.9855326,0,30.18273,0.952535368
IMG/center_2016_12_01_13_36_32_588.jpg, IMG/left_2016_12_01_13_36_32_588.jpg, IMG/right_2016_12_01_13_36_32_588.jpg,0.1765823,0.9855326,0,30.18444,0.506353909
IMG/center_2016_12_01_13_36_32_691.jpg, IMG/left_2016_12_01_13_36_32_691.jpg, IMG/right_2016_12_01_13_36_32_691.jpg,0.1765823,0.9855326,0,30.18527,0.285420312
IMG/center_2016_12_01_13_36_32_791.jpg, IMG/left_2016_12_01_13_36_32_791.jpg, IMG/right_2016_12_01_13_36_32_791.jpg,0.1670138,0.9855326,0,30.18595,0.676006081
IMG/center_2016_12_01_13_36_32_894.jpg, IMG/left_2016_12_01_13_36_32_894.jpg, IMG/right_2016_12_01_13_36_32_894.jpg,0.1670138,0.9855326,0,30.18568,0.232223894
IMG/center_2016_12_01_13_36_32_996.jpg, IMG/left_2016_12_01_13_36_32_996.jpg, IMG/right_2016_12_01_13_36_32_996.jpg,0.1670138,0.9855326,0,30.18602,0.72200818
IMG/center_2016_12_01_13_36_33_099.jpg, IMG/left_2016_12_01_13_36_33_099.jpg, IMG/right_2016_12_01_13_36_33_099.jpg,0.1765823,0.9855326,0,30.18618,0.642152501
IMG/center_2016_12_01_13_36_33_201.jpg, IMG/left_2016_12_01_13_36_33_201.jpg, IMG/right_2016_12_01_13_36_33_201.jpg,0.1765823,0.9855326,0,30.18584,0.351096998
IMG/center_2016_12_01_13_36_33_302.jpg, IMG/left_2016_12_01_13_36_33_302.jpg, IMG/right_2016_12_01_13_36_33_302.jpg,0.1765823,0.9855326,0,30.18593,0.805187024
IMG/center_2016_12_01_13_36_33_404.jpg, IMG/left_2016_12_01_13_36_33_404.jpg, IMG/right_2016_12_01_13_36_33_404.jpg,0.1765823,0.9855326,0,30.18594,0.962805619
IMG/center_2016_12_01_13_36_33_504.jpg, IMG/left_2016_12_01_13_36_33_504.jpg, IMG/right_2016_12_01_13_36_33_504.jpg,0.1765823,0.9855326,0,30.18591,0.908816153
IMG/center_2016_12_01_13_36_33_607.jpg, IMG/left_2016_12_01_13_36_33_607.jpg, IMG/right_2016_12_01_13_36_33_607.jpg,0.1765823,0.9855326,0,30.18598,0.994865718
IMG/center_2016_12_01_13_36_33_708.jpg, IMG/left_2016_12_01_13_36_33_708.jpg, IMG/right_2016_12_01_13_36_33_708.jpg,0.1765823,0.9855326,0,30.18609,0.26851229
IMG/center_2016_12_01_13_36_33_811.jpg, IMG/left_2016_12_01_13_36_33_811.jpg, IMG/right_2016_12_01_13_36_33_811.jpg,0.1765823,0.9855326,0,30.18597,0.860147637
IMG/center_2016_12_01_13_36_33_912.jpg, IMG/left_2016_12_01_13_36_33_912.jpg, IMG/right_2016_12_01_13_36_33_912.jpg,0.1765823,0.9855326,0,30.18596,0.323156939
IMG/center_2016_12_01_13_36_34_013.jpg, IMG/left_2016_12_01_13_36_34_013.jpg, IMG/right_2016_12_01_13_36_34_013.jpg,0.1765823,0.9855326,0,30.18597,0.765300899
IMG/center_2016_12_01_13_36_34_114.jpg, IMG/left_2016_12_01_13_36_34_114.jpg, IMG/right_2016_12_01_13_36_34_114.jpg,0.1765823,0.9855326,0,30.18595,0.996246711
IMG/center_2016_12_01_13_36_34_215.jpg, IMG/left_2016_12_01_13_36_34_215.jpg, IMG/right_2016_12_01_13_36_34_215.jpg,0.1765823,0.9855326,0,30.18596,0.837861811
IMG/center_2016_12_01_13_36_34_316.jpg, IMG/left_2016_12_01_13_36_34_316.jpg, IMG/right_2016_12_01_13_36_34_316.jpg,0.1765823,0.9855326,0,30.18597,0.993646663
IMG/center_2016_12_01_13_36_34_420.jpg, IMG/left_2016_12_01_13_36_34_420.jpg, IMG/right_2016_12_01_13_36_34_420.jpg,0.1765823,0.9855326,0,30.18594,0.451644662
IMG/center_2016_12_01_13_36_34_521.jpg, IMG/left_2016_12_01_13_36_34_521.jpg, IMG/right_2016_12_01_13_36_34_521.jpg,0.1765823,0.9855326,0,30.18597,0.055804703
IMG/center_2016_12_01_13_36_34_623.jpg, IMG/left_2016_12_01_13_36_34_623.jpg, IMG/right_2016_12_01_13_36_34_623.jpg,0.1765823,0.9855326,0,30.18595,0.154507797
IMG/center_2016_12_01_13_36_34_726.jpg, IMG/left_2016_12_01_13_36_34_726.jpg, IMG/right_2016_12_01_13_36_34_726.jpg,0.1765823,0.9855326,0,30.18597,0.443350828
IMG/center_2016_12_01_13_36_34_829.jpg, IMG/left_2016_12_01_13_36_34_829.jpg, IMG/right_2016_12_01_13_36_34_829.jpg,0.2722676,0.9855326,0,30.1794,0.945577526
IMG/center_2016_12_01_13_36_34_929.jpg, IMG/left_2016_12_01_13_36_34_929.jpg, IMG/right_2016_12_01_13_36_34_929.jpg,0.2722676,0.9855326,0,30.18247,0.550086842
IMG/center_2016_12_01_13_36_35_032.jpg, IMG/left_2016_12_01_13_36_35_032.jpg, IMG/right_2016_12_01_13_36_35_032.jpg,0.2722676,0.9855326,0,30.18406,0.979599531
IMG/center_2016_12_01_13_36_35_136.jpg, IMG/left_2016_12_01_13_36_35_136.jpg, IMG/right_2016_12_01_13_36_35_136.jpg,0.2722676,0.9855326,0,30.1845,0.475389085
IMG/center_2016_12_01_13_36_35_237.jpg, IMG/left_2016_12_01_13_36_35_237.jpg, IMG/right_2016_12_01_13_36_35_237.jpg,0.1765823,0.9855326,0,30.18867,0.780748929
IMG/center_2016_12_01_13_36_35_441.jpg, IMG/left_2016_12_01_13_36_35_441.jpg, IMG/right_2016_12_01_13_36_35_441.jpg,0,0.9855326,0,30.18641,0.639525584
IMG/center_2016_12_01_13_36_36_051.jpg, IMG/left_2016_12_01_13_36_36_051.jpg, IMG/right_2016_12_01_13_36_36_051.jpg,0.1670138,0.9855326,0,30.18136,0.3788579
IMG/center_2016_12_01_13_36_36_154.jpg, IMG/left_2016_12_01_13_36_36_154.jpg, IMG/right_2016_12_01_13_36_36_154.jpg,0.1765823,0.9855326,0,30.18348,0.073056531
IMG/center_2016_12_01_13_36_36_255.jpg, IMG/left_2016_12_01_13_36_36_255.jpg, IMG/right_2016_12_01_13_36_36_255.jpg,0.1765823,0.9855326,0,30.18485,0.063344715
IMG/center_2016_12_01_13_36_36_357.jpg, IMG/left_2016_12_01_13_36_36_357.jpg, IMG/right_2016_12_01_13_36_36_357.jpg,0.1478767,0.9855326,0,30.18654,0.750548414
IMG/center_2016_12_01_13_36_36_460.jpg, IMG/left_2016_12_01_13_36_36_460.jpg, IMG/right_2016_12_01_13_36_36_460.jpg,0.1287396,0.9855326,0,30.18682,0.924188908
IMG/center_2016_12_01_13_36_36_561.jpg, IMG/left_2016_12_01_13_36_36_561.jpg, IMG/right_2016_12_01_13_36_36_561.jpg,0.1287396,0.9855326,0,30.18658,0.776715079
IMG/center_2016_12_01_13_36_36_663.jpg, IMG/left_2016_12_01_13_36_36_663.jpg, IMG/right_2016_12_01_13_36_36_663.jpg,0.1287396,0.9855326,0,30.18642,0.592731981
IMG/center_2016_12_01_13_36_36_766.jpg, IMG/left_2016_12_01_13_36_36_766.jpg, IMG/right_2016_12_01_13_36_36_766.jpg,0.1287396,0.9855326,0,30.18637,0.949264796
IMG/center_2016_12_01_13_36_36_867.jpg, IMG/left_2016_12_01_13_36_36_867.jpg, IMG/right_2016_12_01_13_36_36_867.jpg,0.1287396,0.9855326,0,30.18638,0.129296306
IMG/center_2016_12_01_13_36_36_971.jpg, IMG/left_2016_12_01_13_36_36_971.jpg, IMG/right_2016_12_01_13_36_36_971.jpg,0.1287396,0.9855326,0,30.18629,0.589544707
IMG/center_2016_12_01_13_36_37_072.jpg, IMG/left_2016_12_01_13_36_37_072.jpg, IMG/right_2016_12_01_13_36_37_072.jpg,0.1287396,0.9855326,0,30.18631,0.836828836
IMG/center_2016_12_01_13_36_37_172.jpg, IMG/left_2016_12_01_13_36_37_172.jpg, IMG/right_2016_12_01_13_36_37_172.jpg,0.1287396,0.9855326,0,30.1864,0.063371944
IMG/center_2016_12_01_13_36_37_275.jpg, IMG/left_2016_12_01_13_36_37_275.jpg, IMG/right_2016_12_01_13_36_37_275.jpg,0.1287396,0.9855326,0,30.1863,0.5363559
IMG/center_2016_12_01_13_36_37_378.jpg, IMG/left_2016_12_01_13_36_37_378.jpg, IMG/right_2016_12_01_13_36_37_378.jpg,0.07132844,0.9855326,0,30.18729,0.064005299
IMG/center_2016_12_01_13_36_37_993.jpg, IMG/left_2016_12_01_13_36_37_993.jpg, IMG/right_2016_12_01_13_36_37_993.jpg,0,0.9855326,0,30.18667,0.614680479
IMG/center_2016_12_01_13_36_38_401.jpg, IMG/left_2016_12_01_13_36_38_401.jpg, IMG/right_2016_12_01_13_36_38_401.jpg,0,0.9855326,0,30.18664,0.298010067
IMG/center_2016_12_01_13_36_38_604.jpg, IMG/left_2016_12_01_13_36_38_604.jpg, IMG/right_2016_12_01_13_36_38_604.jpg,0,0.9855326,0,30.18664,0.155940557
IMG/center_2016_12_01_13_36_39_618.jpg, IMG/left_2016_12_01_13_36_39_618.jpg, IMG/right_2016_12_01_13_36_39_618.jpg,0.2722676,0.9855326,0,30.16769,0.775019934
IMG/center_2016_12_01_13_36_39_720.jpg, IMG/left_2016_12_01_13_36_39_720.jpg, IMG/right_2016_12_01_13_36_39_720.jpg,0.2626991,0.9855326,0,30.17943,0.155938334
IMG/center_2016_12_01_13_36_39_821.jpg, IMG/left_2016_12_01_13_36_39_821.jpg, IMG/right_2016_12_01_13_36_39_821.jpg,0.1574452,0.9855326,0,30.18794,0.823921899
IMG/center_2016_12_01_13_36_40_629.jpg, IMG/left_2016_12_01_13_36_40_629.jpg, IMG/right_2016_12_01_13_36_40_629.jpg,-0.05975719,0.9855326,0,30.18588,0.337201173
IMG/center_2016_12_01_13_36_40_732.jpg, IMG/left_2016_12_01_13_36_40_732.jpg, IMG/right_2016_12_01_13_36_40_732.jpg,-0.05975719,0.9855326,0,30.18628,0.656597202
IMG/center_2016_12_01_13_36_40_833.jpg, IMG/left_2016_12_01_13_36_40_833.jpg, IMG/right_2016_12_01_13_36_40_833.jpg,-0.06925154,0.9855326,0,30.18624,0.445231821
IMG/center_2016_12_01_13_36_40_935.jpg, IMG/left_2016_12_01_13_36_40_935.jpg, IMG/right_2016_12_01_13_36_40_935.jpg,-0.06925154,0.9855326,0,30.18638,0.690418031
IMG/center_2016_12_01_13_36_41_036.jpg, IMG/left_2016_12_01_13_36_41_036.jpg, IMG/right_2016_12_01_13_36_41_036.jpg,-0.06925154,0.9855326,0,30.18657,0.724341186
IMG/center_2016_12_01_13_36_41_138.jpg, IMG/left_2016_12_01_13_36_41_138.jpg, IMG/right_2016_12_01_13_36_41_138.jpg,-0.06925154,0.9855326,0,30.18649,0.766370563
IMG/center_2016_12_01_13_36_41_239.jpg, IMG/left_2016_12_01_13_36_41_239.jpg, IMG/right_2016_12_01_13_36_41_239.jpg,-0.06925154,0.9855326,0,30.18652,0.870246965
IMG/center_2016_12_01_13_36_41_340.jpg, IMG/left_2016_12_01_13_36_41_340.jpg, IMG/right_2016_12_01_13_36_41_340.jpg,-0.06925154,0.9855326,0,30.18653,0.779035183
IMG/center_2016_12_01_13_36_41_440.jpg, IMG/left_2016_12_01_13_36_41_440.jpg, IMG/right_2016_12_01_13_36_41_440.jpg,-0.06925154,0.9855326,0,30.18653,0.107048744
IMG/center_2016_12_01_13_36_41_540.jpg, IMG/left_2016_12_01_13_36_41_540.jpg, IMG/right_2016_12_01_13_36_41_540.jpg,-0.06925154,0.9855326,0,30.18651,0.356323719
IMG/center_2016_12_01_13_36_41_642.jpg, IMG/left_2016_12_01_13_36_41_642.jpg, IMG/right_2016_12_01_13_36_41_642.jpg,-0.06925154,0.9855326,0,30.1864,0.698831196
IMG/center_2016_12_01_13_36_41_742.jpg, IMG/left_2016_12_01_13_36_41_742.jpg, IMG/right_2016_12_01_13_36_41_742.jpg,-0.06925154,0.9855326,0,30.18653,0.461395045
IMG/center_2016_12_01_13_36_41_845.jpg, IMG/left_2016_12_01_13_36_41_845.jpg, IMG/right_2016_12_01_13_36_41_845.jpg,-0.06925154,0.9855326,0,30.18649,0.630996487
IMG/center_2016_12_01_13_36_41_945.jpg, IMG/left_2016_12_01_13_36_41_945.jpg, IMG/right_2016_12_01_13_36_41_945.jpg,-0.06925154,0.9855326,0,30.18652,0.918981251
IMG/center_2016_12_01_13_36_42_045.jpg, IMG/left_2016_12_01_13_36_42_045.jpg, IMG/right_2016_12_01_13_36_42_045.jpg,-0.06925154,0.9855326,0,30.18651,0.935096242
IMG/center_2016_12_01_13_36_42_148.jpg, IMG/left_2016_12_01_13_36_42_148.jpg, IMG/right_2016_12_01_13_36_42_148.jpg,-0.06925154,0.9855326,0,30.18653,0.969771446
IMG/center_2016_12_01_13_36_42_249.jpg, IMG/left_2016_12_01_13_36_42_249.jpg, IMG/right_2016_12_01_13_36_42_249.jpg,-0.06925154,0.9855326,0,30.18649,0.053351855
IMG/center_2016_12_01_13_36_42_350.jpg, IMG/left_2016_12_01_13_36_42_350.jpg, IMG/right_2016_12_01_13_36_42_350.jpg,-0.06925154,0.9855326,0,30.18654,0.167023674
IMG/center_2016_12_01_13_36_42_452.jpg, IMG/left_2016_12_01_13_36_42_452.jpg, IMG/right_2016_12_01_13_36_42_452.jpg,-0.06925154,0.9855326,0,30.18672,0.201642441
IMG/center_2016_12_01_13_36_42_554.jpg, IMG/left_2016_12_01_13_36_42_554.jpg, IMG/right_2016_12_01_13_36_42_554.jpg,-0.06925154,0.9855326,0,30.18653,0.297467498
IMG/center_2016_12_01_13_36_42_654.jpg, IMG/left_2016_12_01_13_36_42_654.jpg, IMG/right_2016_12_01_13_36_42_654.jpg,-0.06925154,0.9855326,0,30.18653,0.141068283
IMG/center_2016_12_01_13_36_42_755.jpg, IMG/left_2016_12_01_13_36_42_755.jpg, IMG/right_2016_12_01_13_36_42_755.jpg,-0.05975719,0.9855326,0,30.1866,0.446814145
IMG/center_2016_12_01_13_36_42_857.jpg, IMG/left_2016_12_01_13_36_42_857.jpg, IMG/right_2016_12_01_13_36_42_857.jpg,-0.05975719,0.9855326,0,30.18657,0.488849757
IMG/center_2016_12_01_13_36_42_958.jpg, IMG/left_2016_12_01_13_36_42_958.jpg, IMG/right_2016_12_01_13_36_42_958.jpg,-0.05975719,0.9855326,0,30.18653,0.136587237
IMG/center_2016_12_01_13_36_43_058.jpg, IMG/left_2016_12_01_13_36_43_058.jpg, IMG/right_2016_12_01_13_36_43_058.jpg,-0.05975719,0.9855326,0,30.18653,0.74982446
IMG/center_2016_12_01_13_36_43_159.jpg, IMG/left_2016_12_01_13_36_43_159.jpg, IMG/right_2016_12_01_13_36_43_159.jpg,-0.05975719,0.9855326,0,30.18656,0.190137106
IMG/center_2016_12_01_13_36_43_260.jpg, IMG/left_2016_12_01_13_36_43_260.jpg, IMG/right_2016_12_01_13_36_43_260.jpg,-0.06925154,0.9855326,0,30.18633,0.458585556
IMG/center_2016_12_01_13_36_43_361.jpg, IMG/left_2016_12_01_13_36_43_361.jpg, IMG/right_2016_12_01_13_36_43_361.jpg,-0.0787459,0.9855326,0,30.18621,0.365251125
IMG/center_2016_12_01_13_36_43_462.jpg, IMG/left_2016_12_01_13_36_43_462.jpg, IMG/right_2016_12_01_13_36_43_462.jpg,-0.0787459,0.9855326,0,30.18639,0.166545413
IMG/center_2016_12_01_13_36_43_563.jpg, IMG/left_2016_12_01_13_36_43_563.jpg, IMG/right_2016_12_01_13_36_43_563.jpg,-0.1547008,0.9855326,0,30.18366,0.199437587
IMG/center_2016_12_01_13_36_43_664.jpg, IMG/left_2016_12_01_13_36_43_664.jpg, IMG/right_2016_12_01_13_36_43_664.jpg,-0.1926782,0.9855326,0,30.18301,0.992178041
IMG/center_2016_12_01_13_36_43_766.jpg, IMG/left_2016_12_01_13_36_43_766.jpg, IMG/right_2016_12_01_13_36_43_766.jpg,-0.2021725,0.9855326,0,30.18487,0.076402267
IMG/center_2016_12_01_13_36_43_868.jpg, IMG/left_2016_12_01_13_36_43_868.jpg, IMG/right_2016_12_01_13_36_43_868.jpg,-0.2116669,0.9855326,0,30.18457,0.753016932
IMG/center_2016_12_01_13_36_43_968.jpg, IMG/left_2016_12_01_13_36_43_968.jpg, IMG/right_2016_12_01_13_36_43_968.jpg,-0.2971161,0.9855326,0,30.17916,0.958231838
IMG/center_2016_12_01_13_36_44_069.jpg, IMG/left_2016_12_01_13_36_44_069.jpg, IMG/right_2016_12_01_13_36_44_069.jpg,-0.2971161,0.9855326,0,30.18195,0.013065065
IMG/center_2016_12_01_13_36_44_169.jpg, IMG/left_2016_12_01_13_36_44_169.jpg, IMG/right_2016_12_01_13_36_44_169.jpg,-0.2971161,0.9855326,0,30.18468,0.978668025
IMG/center_2016_12_01_13_36_44_270.jpg, IMG/left_2016_12_01_13_36_44_270.jpg, IMG/right_2016_12_01_13_36_44_270.jpg,-0.2971161,0.9855326,0,30.18414,0.717279346
IMG/center_2016_12_01_13_36_44_371.jpg, IMG/left_2016_12_01_13_36_44_371.jpg, IMG/right_2016_12_01_13_36_44_371.jpg,-0.2971161,0.9855326,0,30.18504,0.317259512
IMG/center_2016_12_01_13_36_44_473.jpg, IMG/left_2016_12_01_13_36_44_473.jpg, IMG/right_2016_12_01_13_36_44_473.jpg,-0.2971161,0.9855326,0,30.18467,0.178595128
IMG/center_2016_12_01_13_36_44_575.jpg, IMG/left_2016_12_01_13_36_44_575.jpg, IMG/right_2016_12_01_13_36_44_575.jpg,-0.2971161,0.9855326,0,30.18462,0.659580839
IMG/center_2016_12_01_13_36_44_675.jpg, IMG/left_2016_12_01_13_36_44_675.jpg, IMG/right_2016_12_01_13_36_44_675.jpg,-0.2876218,0.9855326,0,30.18549,0.466950122
IMG/center_2016_12_01_13_36_44_776.jpg, IMG/left_2016_12_01_13_36_44_776.jpg, IMG/right_2016_12_01_13_36_44_776.jpg,-0.2306556,0.9855326,0,30.18769,0.091269335
IMG/center_2016_12_01_13_36_44_877.jpg, IMG/left_2016_12_01_13_36_44_877.jpg, IMG/right_2016_12_01_13_36_44_877.jpg,-0.2306556,0.9855326,0,30.18705,0.11467824
IMG/center_2016_12_01_13_36_44_977.jpg, IMG/left_2016_12_01_13_36_44_977.jpg, IMG/right_2016_12_01_13_36_44_977.jpg,-0.2306556,0.9855326,0,30.18711,0.164155229
IMG/center_2016_12_01_13_36_45_080.jpg, IMG/left_2016_12_01_13_36_45_080.jpg, IMG/right_2016_12_01_13_36_45_080.jpg,-0.2306556,0.9855326,0,30.18567,0.000484514
IMG/center_2016_12_01_13_36_45_180.jpg, IMG/left_2016_12_01_13_36_45_180.jpg, IMG/right_2016_12_01_13_36_45_180.jpg,-0.2306556,0.9855326,0,30.18736,0.075160195
IMG/center_2016_12_01_13_36_45_281.jpg, IMG/left_2016_12_01_13_36_45_281.jpg, IMG/right_2016_12_01_13_36_45_281.jpg,-0.2306556,0.9855326,0,30.18546,0.730135003
IMG/center_2016_12_01_13_36_45_383.jpg, IMG/left_2016_12_01_13_36_45_383.jpg, IMG/right_2016_12_01_13_36_45_383.jpg,-0.2306556,0.9855326,0,30.18569,0.007519541
IMG/center_2016_12_01_13_36_45_484.jpg, IMG/left_2016_12_01_13_36_45_484.jpg, IMG/right_2016_12_01_13_36_45_484.jpg,-0.2306556,0.9855326,0,30.18551,0.026885167
IMG/center_2016_12_01_13_36_45_586.jpg, IMG/left_2016_12_01_13_36_45_586.jpg, IMG/right_2016_12_01_13_36_45_586.jpg,-0.2306556,0.9855326,0,30.1852,0.479430695
IMG/center_2016_12_01_13_36_45_689.jpg, IMG/left_2016_12_01_13_36_45_689.jpg, IMG/right_2016_12_01_13_36_45_689.jpg,-0.2306556,0.9855326,0,30.18553,0.609895978
IMG/center_2016_12_01_13_36_45_791.jpg, IMG/left_2016_12_01_13_36_45_791.jpg, IMG/right_2016_12_01_13_36_45_791.jpg,-0.2306556,0.9855326,0,30.18554,0.437426967
IMG/center_2016_12_01_13_36_45_894.jpg, IMG/left_2016_12_01_13_36_45_894.jpg, IMG/right_2016_12_01_13_36_45_894.jpg,-0.2306556,0.9855326,0,30.18574,0.850464614
IMG/center_2016_12_01_13_36_45_995.jpg, IMG/left_2016_12_01_13_36_45_995.jpg, IMG/right_2016_12_01_13_36_45_995.jpg,-0.1452064,0.9855326,0,30.18742,0.902688229
IMG/center_2016_12_01_13_36_46_300.jpg, IMG/left_2016_12_01_13_36_46_300.jpg, IMG/right_2016_12_01_13_36_46_300.jpg,0.0904655,0.9855326,0,30.18319,0.574890647
IMG/center_2016_12_01_13_36_46_402.jpg, IMG/left_2016_12_01_13_36_46_402.jpg, IMG/right_2016_12_01_13_36_46_402.jpg,0.0904655,0.9855326,0,30.18528,0.462586692
IMG/center_2016_12_01_13_36_46_503.jpg, IMG/left_2016_12_01_13_36_46_503.jpg, IMG/right_2016_12_01_13_36_46_503.jpg,0.0904655,0.9855326,0,30.18552,0.469075446
IMG/center_2016_12_01_13_36_46_605.jpg, IMG/left_2016_12_01_13_36_46_605.jpg, IMG/right_2016_12_01_13_36_46_605.jpg,0.0904655,0.9855326,0,30.18658,0.751103893
IMG/center_2016_12_01_13_36_46_706.jpg, IMG/left_2016_12_01_13_36_46_706.jpg, IMG/right_2016_12_01_13_36_46_706.jpg,0.08089697,0.9855326,0,30.18674,0.196755979
IMG/center_2016_12_01_13_36_47_113.jpg, IMG/left_2016_12_01_13_36_47_113.jpg, IMG/right_2016_12_01_13_36_47_113.jpg,0,0.9855326,0,30.18697,0.249982094
IMG/center_2016_12_01_13_36_47_622.jpg, IMG/left_2016_12_01_13_36_47_622.jpg, IMG/right_2016_12_01_13_36_47_622.jpg,-0.05975719,0.9855326,0,30.18599,0.154617572
IMG/center_2016_12_01_13_36_47_725.jpg, IMG/left_2016_12_01_13_36_47_725.jpg, IMG/right_2016_12_01_13_36_47_725.jpg,-0.05975719,0.9855326,0,30.18629,0.490813798
IMG/center_2016_12_01_13_36_47_827.jpg, IMG/left_2016_12_01_13_36_47_827.jpg, IMG/right_2016_12_01_13_36_47_827.jpg,-0.0787459,0.9855326,0,30.18605,0.206763856
IMG/center_2016_12_01_13_36_47_928.jpg, IMG/left_2016_12_01_13_36_47_928.jpg, IMG/right_2016_12_01_13_36_47_928.jpg,-0.1547008,0.9855326,0,30.1833,0.253592731
IMG/center_2016_12_01_13_36_48_030.jpg, IMG/left_2016_12_01_13_36_48_030.jpg, IMG/right_2016_12_01_13_36_48_030.jpg,-0.1547008,0.9855326,0,30.1849,0.593173934
IMG/center_2016_12_01_13_36_48_131.jpg, IMG/left_2016_12_01_13_36_48_131.jpg, IMG/right_2016_12_01_13_36_48_131.jpg,-0.1547008,0.9855326,0,30.18553,0.707386877
IMG/center_2016_12_01_13_36_48_231.jpg, IMG/left_2016_12_01_13_36_48_231.jpg, IMG/right_2016_12_01_13_36_48_231.jpg,-0.1452064,0.9855326,0,30.18614,0.881190536
IMG/center_2016_12_01_13_36_48_941.jpg, IMG/left_2016_12_01_13_36_48_941.jpg, IMG/right_2016_12_01_13_36_48_941.jpg,0,0.9855326,0,30.18662,0.770355895
IMG/center_2016_12_01_13_36_49_043.jpg, IMG/left_2016_12_01_13_36_49_043.jpg, IMG/right_2016_12_01_13_36_49_043.jpg,0.02348577,0.9855326,0,30.18655,0.566400694
IMG/center_2016_12_01_13_36_49_144.jpg, IMG/left_2016_12_01_13_36_49_144.jpg, IMG/right_2016_12_01_13_36_49_144.jpg,0.02348577,0.9855326,0,30.18668,0.598374901
IMG/center_2016_12_01_13_36_49_245.jpg, IMG/left_2016_12_01_13_36_49_245.jpg, IMG/right_2016_12_01_13_36_49_245.jpg,0.01391724,0.9855326,0,30.18662,0.666847542
IMG/center_2016_12_01_13_36_49_347.jpg, IMG/left_2016_12_01_13_36_49_347.jpg, IMG/right_2016_12_01_13_36_49_347.jpg,0.01391724,0.9855326,0,30.18662,0.763783038
IMG/center_2016_12_01_13_36_49_451.jpg, IMG/left_2016_12_01_13_36_49_451.jpg, IMG/right_2016_12_01_13_36_49_451.jpg,0.01391724,0.9855326,0,30.18664,0.112979571
IMG/center_2016_12_01_13_36_49_554.jpg, IMG/left_2016_12_01_13_36_49_554.jpg, IMG/right_2016_12_01_13_36_49_554.jpg,0.01391724,0.9855326,0,30.18662,0.468344206
IMG/center_2016_12_01_13_36_49_654.jpg, IMG/left_2016_12_01_13_36_49_654.jpg, IMG/right_2016_12_01_13_36_49_654.jpg,0.01391724,0.9855326,0,30.18664,0.042869314
IMG/center_2016_12_01_13_36_49_756.jpg, IMG/left_2016_12_01_13_36_49_756.jpg, IMG/right_2016_12_01_13_36_49_756.jpg,0.01391724,0.9855326,0,30.18662,0.992194852
IMG/center_2016_12_01_13_36_49_857.jpg, IMG/left_2016_12_01_13_36_49_857.jpg, IMG/right_2016_12_01_13_36_49_857.jpg,0.01391724,0.9855326,0,30.18662,0.79917008
IMG/center_2016_12_01_13_36_49_960.jpg, IMG/left_2016_12_01_13_36_49_960.jpg, IMG/right_2016_12_01_13_36_49_960.jpg,0.01391724,0.9855326,0,30.18661,0.848958254
IMG/center_2016_12_01_13_36_50_063.jpg, IMG/left_2016_12_01_13_36_50_063.jpg, IMG/right_2016_12_01_13_36_50_063.jpg,0.01391724,0.9855326,0,30.18663,0.543572507
IMG/center_2016_12_01_13_36_50_165.jpg, IMG/left_2016_12_01_13_36_50_165.jpg, IMG/right_2016_12_01_13_36_50_165.jpg,0.05219137,0.9855326,0,30.18618,0.422546429
IMG/center_2016_12_01_13_36_50_275.jpg, IMG/left_2016_12_01_13_36_50_275.jpg, IMG/right_2016_12_01_13_36_50_275.jpg,0.1191711,0.9855326,0,30.18454,0.700196203
IMG/center_2016_12_01_13_36_50_375.jpg, IMG/left_2016_12_01_13_36_50_375.jpg, IMG/right_2016_12_01_13_36_50_375.jpg,0.1574452,0.9855326,0,30.18403,0.744874619
IMG/center_2016_12_01_13_36_50_476.jpg, IMG/left_2016_12_01_13_36_50_476.jpg, IMG/right_2016_12_01_13_36_50_476.jpg,0.1574452,0.9855326,0,30.18518,0.642032763
